,text,channel_FedRussianInsiders,channel_TechCryptoAnalyst,channel_Whalesguide,channel_binancekillers,channel_cryptoclubpump,channel_wallstreetqueenofficial,year,week,day,sentiment,smoothed_sentiment,smoothed_sentiment_weibull
2024-02-06 14:00:00+00:00,"VIP MARKET UPDATE: $BTC  An inverse head and shoulders pattern has emerged, indicating a potential bullish reversal. Currently, the market is trading below the neckline of this pattern. However, there is increasing momentum among bulls, suggesting a shift towards an upward trend. A breakout retest above the neckline would serve as a strong confirmation of this anticipated upward movement.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,1,positive,2.305509259259259,1.7286040509008935
2024-02-06 15:00:00+00:00,"$BTC VIP Analysis February 06, 2024 ------------------- BIAS: Mid-Term: BEARISH Short-Term: BULLISH -------------------- As expected the price action of $BTC Successfully bounced back towards its Horizontal Resistance level which is marked between the $43,561 - $43,125 level. The price action which it left out the FVG gap level is trying to fill out and going to test out its Horizontal Resistance level again -------------------- MAIN INTEREST LEVELS SHORT $43,125 LONG $42,229 PREDICTED DAILY RANGE $41,997 - $47,091 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,1,positive,3.1366319444444444,1.3733767418018286
2024-02-06 22:00:00+00:00,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **The price action of $BTC DOMINANCE on the daily timeframe level is consolidating in a descending triangle pattern level where the price action is consolidated on its Horizontal Support level which is marked between the 52.72% - 52.31% level. The price action is trying to break its Horizontal Support on the micro timeframe level thus there is another FVG gap level on the short timeframe level below the compression level As the price action still goes down, we can see a drop in the price of Dominance thus in the price of $BTC as well ** -------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,1,negative,2.4464467592592594,1.5099894622079306
2024-02-07 03:00:00+00:00,"**$BTC**** UPDATE VIP **--------------------  **SEC introduces rule that potentially means all ****#DEX**** liquidity positions above $50M must register with SEC.** -------------------- We told you first, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,2,neutral,0.5945254629629633,-0.7988347400578568
2024-02-07 04:00:00+00:00,"$BTC VIP Analysis February 07, 2024 ------------------- BIAS: Mid-Term: BEARISH Short-Term: BULLISH -------------------- The price action of $BTC on the H1 timeframe level is successful after reaching out to is Horizontal Resistance level got rejected from there as we expected. We can again expect that the price action will reach its Horizontal Support level again which is marked between the $42,360 - $42,283 level -------------------- MAIN INTEREST LEVELS SHORT $42,767 LONG $42,860 PREDICTED DAILY RANGE $41,997 - $47,091 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,2,neutral,0.4680092592592592,-0.808617590885748
2024-02-07 06:00:00+00:00,"**February 7, 2024  MARKET ANALYSIS:** Market Cap: $1.65 Trillion 24h Volume: $45.57 Billion BTC Dominance: 51.1% ETH Dominance: 17.2% BK Health Standard: 5.6 (1 to 10) BK Sentiment: 23% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. DYM: +2427% 2. ID: +72% 3. CHR: +17.5% **Top Losers** 1. MULTI: -37% 2. XMR: -24% 3. LSK: -11% **BINANCE FUTURES: Top Gainers** 1. IDUSDT: +58% 2. CHRUSDT: +18% **Top Losers** 1. XMRUSDT: -25% 2. WIFUSDT: -14% **LARGEST VOLUME (24h)** 1. BTC/USDT ($17120m) 2. ETH/USDT ($9800m) **DAILY OUTLOOK** DYM, ID, and CHR have emerged as the market's top gainers. BTC is displaying increasing momentum and strength, poised to breach the horizontal resistancea pivotal confirmation of the bullish trend. However, a rejection at this level could signal the formation of a higher low, potentially preceding the next upward wave.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,2,positive,0.2180092592592593,-0.5745715280939181
2024-02-07 14:00:00+00:00,"VIP MARKET UPDATE: $BTC  It is currently consolidating below the neckline of the inverse head and shoulder pattern, indicating potential bullish momentum. Additionally, it has formed a bullish pennant pattern, further suggesting upward movement. A breakout and successful retest of the neckline of the inverse head and shoulders pattern would serve as a bullish indication.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,2,positive,0.4563541666666666,0.6844471332093607
2024-02-07 16:00:00+00:00,#Bitcoin spot #ETF cumulative trading volume exceeds $30 billion,0.0,1.0,0.0,0.0,0.0,0.0,2024,6,2,positive,1.3115625,0.7559720425303
2024-02-08 03:00:00+00:00,"**$BTC**** UPDATE VIP **--------------------  **MicroStrategy acquired an additional 850 ****$BTC**** for $37.2 million **Holding 190,000 #bitcoins at an average purchase price of $31,224 -------------------- We told you first, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,3,positive,1.222199074074074,0.2659033502213941
2024-02-08 05:00:00+00:00,"$BTC VIP Analysis February 08, 2024 ------------------- BIAS: Mid-Term: BULLISH Short-Term: BULLISH -------------------- On the H4 timeframe level, the price action of $BTC successfully bounced back towards its FGV gap level after an H4 closure at its Horizontal Support level which is marked between the $42,860 - $42,767 level. Currently, the price action is testing out its Horizontal Resistance region of the FVG gap level and consolidating over there. -------------------- MAIN INTEREST LEVELS SHORT $44,269 LONG $44,754 PREDICTED DAILY RANGE $43,115 - $47,022 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,3,positive,1.8903356481481481,0.7685373056742216
2024-02-08 06:00:00+00:00,"**February 8, 2024  MARKET ANALYSIS:** Market Cap: $1.7 Trillion 24h Volume: $54.62 Billion BTC Dominance: 51.3% ETH Dominance: 17.1% BK Health Standard: 6.2 (1 to 10) BK Sentiment: 38% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. BTTC: +42% 2. OM: +20% 3. DYM: +17% **Top Losers** 1. CHR: -7% 2. NMR: -6% 3. PENDLE: -5% **BINANCE FUTURES: Top Gainers** 1. WIFUSDT: +28% 2. KASUSDT: +18% **Top Losers** 1. CHRUSDT: -7% 2. NMRUSDT: -6% **LARGEST VOLUME (24h)** 1. BTC/USDT ($23900m) 2. ETH/USDT ($9900m) **DAILY OUTLOOK** BTC, OM, and DYM lead the market as top gainers. BTC surged following the breakout of the inverse head and shoulders pattern, coupled with a bullish pennant breakout. Meanwhile, altcoins are currently in a cooling phase, indicating the potential for an upcoming bullish rally.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,3,positive,2.6878587962962963,1.2718395005829457
2024-02-08 07:00:00+00:00,"PlanB: Bitcoin will never fall below $31,000. ** Renowned analyst PlanB has spoken out on Bitcoin again. According to his own stock-to-flow analysis model, Bitcoin will never fall below $31,000 per coin again if the digital gold stays within its historical pattern (see screenshot for details). PlanB also predicts that Bitcoin will hit $500,000 after the halving. However, the lowest possible Bitcoin price predictions are even more interesting than attempts to call the next ATH because there is no shortage of optimists in the crypto space. People saying that BTC will hit $1.5 million per coin is no longer a surprise to anyone =)**",0.0,0.0,1.0,0.0,0.0,0.0,2024,6,3,positive,3.4660532407407407,1.8102678049329202
2024-02-08 13:00:00+00:00,**#BTC****/USDT UPDATE:** #BTC is now trading around 44.6k. Bitcoin is pumping from the 0.5fib level exactly as we predicted. So the Possible scenarios are Now the price is as close to 45k level which can act as a resistance zone so if the price breaks this also the price can go towards 0.618 fib level. Otherwise If the price rejects from here then the price can again go towards the lower support zone. Stay tuned with us for further updates,0.0,0.0,0.0,0.0,0.0,1.0,2024,6,3,positive,3.0038078703703706,2.561662294859682
2024-02-08 14:00:00+00:00,"VIP MARKET UPDATE: $BTC DOMINANCE  The current chart pattern shows a rising wedge formation, with the price trending above a horizontal support level. A breakdown of both the rising wedge and the horizontal support typically indicates a bearish trend. This scenario, coupled with a bearish move in dominance while BTC maintains a bullish trajectory, often signifies a favorable environment for Alts.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,3,neutral,3.748391203703704,2.0706053307456
2024-02-08 15:00:00+00:00,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **The price action of $BTC DOMINANCE on daily timeframe level as expected is bouncing back from its Horizontal Support level which is marked between the 52.72% - 52.31% level. As the price action is bouncing back from that region we can see the fulfilment of the FVG gap level which can show us the increase in the price of $BTC as well ** -------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,3,positive,3.458530092592593,1.9164981351837291
2024-02-08 15:00:00+00:00,"**$BTCUSDT****:** **Symmetrical Triangle Breakout Confirmed, Target of 45k Achieved!** Our prediction proved accurate as the price broke out of the symmetrical triangle pattern in a decisive move! The breakout was accompanied by increased volume, confirming the strength of the move. Not only did the price break out, but it also surged directly to our predicted target of 45k",0.0,0.0,1.0,0.0,0.0,0.0,2024,6,3,positive,3.458530092592593,1.9164981351837291
2024-02-08 15:00:00+00:00,"According to Arkham, at UTC+8 on February 8, Grayscale transferred 1500.6 BTC to the address of Coinbase Prime Deposit, worth approximately US$67 million; it transferred 2276.6 BTC to a new address, which is suspected to be Grayscale's new custody address.",0.0,0.0,0.0,0.0,0.0,1.0,2024,6,3,neutral,3.458530092592593,1.9164981351837291
2024-02-08 17:00:00+00:00,"$1,170,000,000 WORTH OF SHORTS WILL GET LIQUIDATED IF  BTC HITs $50,000",0.0,0.0,0.0,0.0,0.0,1.0,2024,6,3,positive,4.8202893518518515,2.969190708942401
2024-02-08 18:00:00+00:00,": U.S. #bitcoin ETFs traded $1,000,000,000 in volume today.",0.0,0.0,0.0,0.0,0.0,1.0,2024,6,3,positive,5.501319444444444,3.4689909999998
2024-02-09 03:00:00+00:00,"**$BTC**** UPDATE VIP **--------------------  **Data from 10x_Research shows that buying ****$BTC**** 3 days before the Chinese  New Year and selling ****#BTC**** 10 days after the Chinese New Year results in an average return of +11% ** -------------------- We told you first, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,4,positive,3.137939814814815,0.9096586031676662
2024-02-09 05:00:00+00:00,"$BTC VIP Analysis February 09, 2024 ------------------- BIAS: Mid-Term: BEARISH Short-Term: BULLISH -------------------- The price action of $BTC on the H4 timeframe level successfully as expected bounced back from its Horizontal Support level and filled out the FVG gap level which is marked between the $45,576 - $44,641 level. The price action also took out the Buy Side Liquidity level which was marked at $46,129 -------------------- MAIN INTEREST LEVELS SHORT $47,024 LONG $46,276 PREDICTED DAILY RANGE $41,997 - $47,091 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,4,positive,3.3881597222222224,1.018292812731443
2024-02-09 06:00:00+00:00,"**February 9, 2024  MARKET ANALYSIS:** Market Cap: $1.74 Trillion 24h Volume: $59.1 Billion BTC Dominance: 51.8% ETH Dominance: 16.9% BK Health Standard: 6 (1 to 10) BK Sentiment: 57% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. OM: +40% 2. DYM: +28% 3. COTI: +24% **Top Losers** 1. JUP: -8% 2. RONIN: -7% 3. FXS: -4% **BINANCE FUTURES: Top Gainers** 1. DYMUSDT: +29% 2. IDUSDT: +27% **Top Losers** 1. JUPUSDT: -8% 2. RONINUSDT: -7% **LARGEST VOLUME (24h)** 1. BTC/USDT ($27200m) 2. ETH/USDT ($10400m) **DAILY OUTLOOK** OM, DYM, and COTI have emerged as the top gainers in the current market scenario. BTC is demonstrating remarkable strength, with the target for the inverse head and shoulders pattern set at $50K. Furthermore, there is a substantial volume of liquidity within that zone, indicating a strong possibility of the bullish momentum persisting until the attainment of said level.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,4,positive,4.0355439814814815,1.21219514161022
2024-02-09 10:00:00+00:00,"VIP MARKET UPDATE: $BTC   Things are progressing as anticipated, with the bulls now poised to break through the horizontal resistance to sustain the bullish trend. However, a rejection at this point could signal a corrective phase before the onset of the next significant upward movement.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,4,positive,3.6026041666666666,2.7048473218821196
2024-02-09 11:00:00+00:00,"**#BTC****/USDT UPDATE:** #BTC is now trading around 47k. Bitcoin is getting pumped by breaking 45k as predicted by us. So the Possible scenario is If the pump continues, price may test the upper 0.618Fib level. After testing that level, we can see rejection from there or if the price breaks the Fib level then we can see more bullish momentum in it. Stay tuned with us for further updates",0.0,0.0,0.0,0.0,0.0,1.0,2024,6,4,positive,4.229537037037037,2.8206054448014783
2024-02-09 13:00:00+00:00,"**$BTCUSDT****:** Bitcoin (BTC) is currently facing a critical juncture in its price action, testing a significant resistance zone on the daily timeframe. **Breaking Through the Resistance:** A decisive break above the resistance zone could trigger a bullish run, with potential targets in the range of $52,000 to $55,000. **Facing Rejection:** Conversely, if BTC encounters rejection at the resistance zone and falls back, it could signal a period of consolidation or even a retracement. In this case, potential support levels lie around $41,000 to $40,000. This scenario would likely bring disappointment to short-term holders but might present an opportunity for long-term investors to accumulate at lower price.",0.0,0.0,1.0,0.0,0.0,0.0,2024,6,4,positive,4.4339004629629635,2.92550812986407
2024-02-09 13:00:00+00:00,Bitcoin ETF inflows have been bigger than Grayscale's outflows for 9 days in a row. In other words: Grayscale selling pressure is no longer significant has no impact on selling anymore as they are not strong enough.,0.0,0.0,1.0,0.0,0.0,0.0,2024,6,4,positive,4.4339004629629635,2.92550812986407
2024-02-09 13:00:00+00:00,: #Bitcoin ETFs officially the most popular ETFs in Wall Street history!,0.0,0.0,0.0,0.0,0.0,1.0,2024,6,4,positive,4.4339004629629635,2.92550812986407
2024-02-09 15:00:00+00:00,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **As expected the price action of $BTC DOMINANCE is successfully bouncing back from its Horizontal Support level which is marked between the 52.72% - 52.31% level. The price action is filling out its FVG gap level which increases its volume level thus the price of $BTC is also rising ** -------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,4,positive,6.417106481481481,4.650198352545977
2024-02-09 17:00:00+00:00,"#Bitcoin price is again approaching the important resistance area of $47,000-$49,000. If the resistance is broken, the price can grow up to $55,000",0.0,1.0,0.0,0.0,0.0,0.0,2024,6,4,positive,6.498692129629629,5.626981397183259
2024-02-09 18:00:00+00:00,**#Market**** Sentiment****** Bitcoin Fear and Greed Index is 72 ~ Greed,0.0,0.0,0.0,0.0,0.0,1.0,2024,6,4,positive,7.046886574074074,5.5838181527364465
2024-02-09 18:00:00+00:00,VIP MARKET UPDATE: $BTC  It touched $48K   - Binance Killers,0.0,0.0,0.0,1.0,0.0,0.0,2024,6,4,positive,7.046886574074074,5.5838181527364465
2024-02-10 05:00:00+00:00,"$BTC VIP Analysis February 10, 2024 ------------------- BIAS: Mid-Term: BEARISH Short-Term: BULLISH -------------------- On the H4 timeframe level, the price action of $BTC successfully has squeezed out its $46,129 and $47,898 liquidity level and consolidating at its Horizontal Resistance level which is marked between the $47,382 - $47,024 level. We can expect the rejection level from there and for that, we have to see the closure below the level. Whereas, On the weekly timeframe level the price action of $BTC shows the Bullish Structure on weekly timeframe level -------------------- MAIN INTEREST LEVELS SHORT $47,024 LONG $47,382 PREDICTED DAILY RANGE $43,867 - $52,378 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,5,neutral,3.6573611111111104,0.5402006731963183
2024-02-10 06:00:00+00:00,"**February 10, 2024  MARKET ANALYSIS:** Market Cap: $1.79 Trillion 24h Volume: $73.31 Billion BTC Dominance: 52% ETH Dominance: 16.8% BK Health Standard: 5.7 (1 to 10) BK Sentiment: 51% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. FIO: +79% 2. BONK: +26% 3. REQ: +24% **Top Losers** 1. PLA: -10% 2. CTSI: -5% 3. STX: -4% **BINANCE FUTURES: Top Gainers** 1. WIFUSDT: +32% 2. 1000BONKUSDT: +27% **Top Losers** 1. CTXIUSDT: -5% 2. XMRUSDT: -4% **LARGEST VOLUME (24h)** 1. BTC/USDT ($36000m) 2. ETH/USDT ($127000m) **DAILY OUTLOOK** FIO, BONK, and REQ have emerged as the top gainers in the market, showcasing remarkable performance. BTC has notably demonstrated considerable strength, indicating a promising start to what could potentially be a significant bull run. The overall market sentiment is highly optimistic, suggesting the possibility of a massive surge in prices across various assets.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,5,positive,3.212453703703704,0.31146940878289664
2024-02-10 07:00:00+00:00,"90% of all #Bitcoin holders are in profit after the price of Bitcoin reached $47,000.",0.0,1.0,0.0,0.0,0.0,0.0,2024,6,5,positive,3.7930324074074075,0.5140086032854965
2024-02-10 10:00:00+00:00,VIP MARKET UPDATE  BTC Long/Short Ratio on Exchanges  - Binance Killers,0.0,0.0,0.0,1.0,0.0,0.0,2024,6,5,neutral,3.4462615740740747,1.7898867909433442
2024-02-10 10:00:00+00:00,"Exchanges BTC Long/Short Ratio -------------------- Yours truly, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,5,positive,3.4462615740740747,1.7898867909433442
2024-02-10 16:00:00+00:00,**#Market**** Sentiment****** Bitcoin Fear and Greed Index is 74. Greed,0.0,0.0,0.0,0.0,0.0,1.0,2024,6,5,positive,2.3003819444444447,1.6920023691261203
2024-02-10 21:00:00+00:00,"VIP MARKET UPDATE: $BTC DOMINANCE  BTC.D has formed a rising wedge pattern and is currently trading above the horizontal support level. This upward movement is contributing to BTC's bullish momentum, leading to less pronounced movements in altcoins compared to BTC. However, once BTC gets rejected from the trendline of the rising wedge pattern, it could signal a reversal in the market dynamics, potentially triggering a bull run in altcoins.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,5,positive,2.2283101851851854,1.2874157480793356
2024-02-11 03:00:00+00:00,"**$BTC**** UPDATE VIP **--------------------  **MicroStrategy's ****#Bitcoin**** Holdings Surge 50%, Valued at $9 Billion! ** -------------------- We told you first, Fed. Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,6,positive,1.990821759259259,1.117989350848643
2024-02-11 06:00:00+00:00,"**February 11, 2024  MARKET ANALYSIS:** Market Cap: $1.81 Trillion 24h Volume: $43.17 Billion BTC Dominance: 52.3% ETH Dominance: 16.7% BK Health Standard: 6.1 (1 to 10) BK Sentiment: 48% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. BEAMX: +26% 2. REQ: +24% 3. SPELL: +21% **Top Losers** 1. FIO: -16% 2. IRIS: -6% 3. PENDLE: -6% **BINANCE FUTURES: Top Gainers** 1. BEAMXUSDT: +26% 2. SPELLUSDT: +21% **Top Losers** 1. PENDLEUSDT: -6% 2. MAVUSDT: -5% **LARGEST VOLUME (24h)** 1. BTC/USDT ($18500m) 2. ETH/USDT ($7200m) **DAILY OUTLOOK** BEANX, REQ, and SPELL lead the market's gainers, reflecting positive momentum. BTC strives to surpass significant horizontal resistance levels, signaling a potential impulsive wave continuation within the bullish trend. Consequently, any corrections or establishment of higher lows present favorable opportunities for investors to capitalize on.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,6,6,positive,2.242881944444444,1.3527024548610462
2024-02-11 08:00:00+00:00,"$BTC VIP Analysis February 11, 2024 ------------------- BIAS: Mid-Term: BEARISH Short-Term: BULLISH -------------------- As expected the price action of $BTC showed us the rejection level accordingly as we expected. The price then after bounced back from its Horizontal Support level which is marked between the $47,382 - $47,024 level. After a retest level the price action might squeeze out its Buy Side Liquidity level marked at the $49,107 level -------------------- MAIN INTEREST LEVELS SHORT $49,107 LONG $47,382 PREDICTED DAILY RANGE $43,867 - $52,378 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE DATA] -------------------- Yours truly, Federal Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,6,neutral,2.7645138888888887,1.7687937102332096
2024-02-11 08:00:00+00:00,"**#BTC****/USDT UPDATE:** #BTC is now trading around 48k. Bitcoin has pumped from the support zone and now it is at 0.618 Fib level which is also an imp resistance level. So now the Possible scenarios are If the price breaks the resistance level or breaks the 0.618 fib level and gives a weekly close, then we can see bullish momentum again in bitcoin. Otherwise If the price gets rejected from the resistance level then we can see consolidation in bitcoin for some time or bitcoin may go towards the lower support zone. Stay tuned with us for further updates",0.0,0.0,0.0,0.0,0.0,1.0,2024,6,6,positive,2.7645138888888887,1.7687937102332096
2024-02-11 09:00:00+00:00,"JUST IN:  The top 5 new spot Bitcoin ETFs now own a combined 195,862 $BTC worth over $9.3 BILLION  This is already more than the 190,000 $BTC Microstrategy holds.",0.0,0.0,0.0,0.0,0.0,1.0,2024,6,6,positive,3.5552662037037033,1.8377157248166358
2024-02-11 13:00:00+00:00,"Nine spot #Bitcoin ETFs have purchased 216,309 Bitcoins (worth $10.3 billion) in the 21 days since their launch, surpassing MicroStrategys current holdings of 190,000 Bitcoins",0.0,1.0,0.0,0.0,0.0,0.0,2024,6,6,positive,3.480266203703704,2.9878893374645523
2024-02-11 15:00:00+00:00,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **As expected the price action of $BTC DOMINANCE fills out the FVG gap level. Currently it's testing out its resistance trendline level from there we can expect to see the rejection level for the short term which can show us the decrease in the volume of $BTC DOMINANCE ** -------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,6,6,positive,3.923923611111111,2.7354069136362753
2024-02-11 17:00:00+00:00,Bitcoin halving date has aged to 22 April 2024 - The date has extended by 10 days.,0.0,0.0,0.0,0.0,0.0,1.0,2024,6,6,neutral,4.269409722222223,2.9113996375103808
2024-02-11 18:00:00+00:00,"#Bitcoin Halving: 69 Days Remaining Progress: 95.2% Current Block: 829,987 Halving Block: 840,000 Blocks Remaining: 10,013 Estimated Date: April, 20, 2024",0.0,0.0,1.0,0.0,0.0,0.0,2024,6,6,positive,3.977743055555556,2.773044623945542
2024-02-11 19:00:00+00:00,79.26% of #bitcoin haven't changed hands in the last 6-months. Inelastic supply meets a wall of demand. $BTC,0.0,0.0,0.0,0.0,0.0,1.0,2024,6,6,positive,4.657256944444445,2.7599473341927556
2024-02-12 06:00:00+00:00,"**February 12, 2024  MARKET ANALYSIS:** Market Cap: $1.8 Trillion 24h Volume: $45.22 Billion BTC Dominance: 542.5% ETH Dominance: 16.7% BK Health Standard: 6.1 (1 to 10) BK Sentiment: 53% (-100% to 100%)  **BINANCE ANALYSIS (USDT pairs): Top Gainers** 1. POWR: +30% 2. ACA: +17% 3. WRX: +13% **Top Losers** 1. BONK: -11.63% 2. REQ: -11% 3. ALT: -7% **BINANCE FUTURES: Top Gainers** 1. POWRUSDT: +30% 2. HIFIUSDT: +12% **Top Losers** 1. 1000BONKUSDT: -11% 2. WIFUSDT: -9% **LARGEST VOLUME (24h)** 1. BTC/USDT ($19.15B) 2. ETH/USDT ($6.81B) **DAILY OUTLOOK** POWR, ACA, and WRX have emerged as the top gainers in the market, showcasing significant momentum. Additionally, Bitcoin (BTC) has recorded a notably favorable weekly candle close, signaling strength within the market. The $49K mark stands out as a key resistance level, potentially leading to some consolidation as traders assess the market dynamics before a potential surge in bullish momentum.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,7,0,positive,2.052013888888889,0.34012223482375936
2024-02-12 07:00:00+00:00,"VIP MARKET UPDATE: $BTC  The market has demonstrated a robust bullish sentiment with a notable weekly candle closing above previous highs, signaling a potential sustained uptrend. The next significant resistance level is identified around $60K, suggesting further potential upward movement. Should there be a retracement, strategic buying opportunities present themselves at the established horizontal support levels.  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,7,0,positive,2.7587962962962966,0.4842392203983659
2024-02-12 07:00:00+00:00,"$BTC VIP Analysis February 12, 2024 ------------------- BIAS: Mid-Term: BEARISH Short-Term: BULLISH -------------------- The price action of $BTC almost hit its Buy Side Liquidity level which is marked at the $49,107 level. Currently, the price action is still consolidating above its level, and another pump we can expect. -------------------- MAIN INTEREST LEVELS SHORT $49,107 LONG $47,382 PREDICTED DAILY RANGE $43,867 - $52,378 -------------------- VIP ACTION PLAN [VIP EXCLUSIVE CONTENT] -------------------- Yours truly, Federal Russian Insiders",1.0,0.0,0.0,0.0,0.0,0.0,2024,7,0,positive,2.7587962962962966,0.4842392203983659
2024-02-12 10:00:00+00:00,"#Bitcoin could reach $112K this year driven by ETF inflows, worst-case $55K: CryptoQuant CEO",0.0,1.0,0.0,0.0,0.0,0.0,2024,7,0,positive,3.767696759259259,2.557293862290791
2024-02-12 13:00:00+00:00,"**#BTC****/USDT UPDATE:** #BTC is now trading around 48k. Bitcoin is getting pumped up and testing the 0.618fib level as we had predicted. So the Possible scenarios are If the price pumps up and breaks out the 0.618 Fib level, then we can see bullish momentum in it. Otherwise If the price rejects from here then we can see some bearish momentum in it. Stay tuned with us for further updates",0.0,0.0,0.0,0.0,0.0,1.0,2024,7,0,positive,3.7834259259259255,3.4619536339005235
2024-02-12 14:00:00+00:00,"BlackRock increased Bitcoin balance to 87,779 BTC for its Bitcoin ETF. https://www.ishares.com/us/products/333011/ishares-bitcoin-trust",0.0,0.0,0.0,0.0,0.0,1.0,2024,7,0,positive,4.433344907407408,3.4517901647658267
2024-02-12 14:00:00+00:00,JUST IN:  Spot #Bitcoin ETF inflows are accelerating ,0.0,0.0,1.0,0.0,0.0,0.0,2024,7,0,positive,4.433344907407408,3.4517901647658267
2024-02-12 15:00:00+00:00,"**$BTC**** DOMINANCE UPDATE VIP -------------------- **The price action on the daily timeframe level successfully broke out its resistance trendline level and filled out its FVG gap level completely which is increasing up the volume thus the price of $BTC is rising as the dominance is getting stronger** -------------------- We told you first, Fed. Russian Insiders**",1.0,0.0,0.0,0.0,0.0,0.0,2024,7,0,positive,6.066666666666666,3.616272255283177
2024-02-12 15:00:00+00:00,**#Breaking**** News:** *Wall Street ETFs are buying Bitcoin (BTC) at a rate 12.5 times higher than the daily production of the Bitcoin network. *This surge in demand is putting significant upward pressure on the price of Bitcoin,0.0,0.0,0.0,0.0,0.0,1.0,2024,7,0,positive,6.066666666666666,3.616272255283177
2024-02-12 15:00:00+00:00,"Our VIPs were buying $BTC at $21,000 Join the VIP family today Message: t.me/BKCEO  - Binance Killers",0.0,0.0,0.0,1.0,0.0,0.0,2024,7,0,positive,6.066666666666666,3.616272255283177
2024-02-12 16:00:00+00:00,": The price of a #bitcoin increases to $50,000 for the first time in several years.",0.0,0.0,0.0,0.0,0.0,1.0,2024,7,0,positive,8.603854166666668,4.807008542181567
2024-02-12 16:00:00+00:00,"**:** Wall Street ETFs are buying 12.5x more #bitcoin per day than the network can produce, increasing the demand and price. Bullish",0.0,0.0,1.0,0.0,0.0,0.0,2024,7,0,positive,8.603854166666668,4.807008542181567
2024-02-12 16:00:00+00:00,GRAYSCALE HAS TRANSFERRED 2070 BTC WORTH $99M TO COINBASE.  - Binance Killers,0.0,0.0,0.0,1.0,0.0,0.0,2024,7,0,positive,8.603854166666668,4.807008542181567
2024-02-12 16:00:00+00:00,GRAYSCALE HAS TRANSFERRED 2070 BTC WORTH $99M TO COINBASE. @wallstreetqueenofficial,0.0,0.0,0.0,0.0,0.0,1.0,2024,7,0,positive,8.603854166666668,4.807008542181567
2024-02-12 16:00:00+00:00,"NEW: #Bitcoin is now the 10th largest asset in the world by market capitalization, surpassing giants such as JPMorgan, Berkshire Hathaway, Tesla, and Visa ",0.0,0.0,0.0,0.0,0.0,1.0,2024,7,0,positive,8.603854166666668,4.807008542181567
